ANALYST,TICKER,COUNT_RECOM_x,COUNT_RECOM_y
MORABITO M,ICPT,3,6
MORABITO M,MGNX,1,2
MORABITO M,MYLG,1,2
MORABITO M,NGM,1,3
MORABITO M,SNTA,1,3
MORABITO M,VKTX,1,3
MORAES M,AMBE,3,7
MORAES M,AMBV,0,10
MORAES M,PDGC,3,10
MORALES A,DIS,1,5
MORALES A,HANS,1,1
MORALES A,KO,2,2
MORALES A,MCD,4,4
MORALES A,NFLX,4,7
MORALES A,NIKE,2,1
MORALES C,CCS1,1,5
MORALES C,CHWY,1,0
MORALES C,DH,5,7
MORALES C,PDD,1,0
MORALES C,SBUX,2,5
MORALES C,WMT,1,4
MORAN C,AMT2,1,11
MORAN C,AOL,3,7
MORAN C,CNWK,3,1
MORAN C,CSN,1,2
MORAN C,EBY1,1,5
MORAN C,EQIX,1,11
MORAN C,GOOG,6,18
MORAN C,GRPN,1,3
MORAN C,IDTC,1,4
MORAN C,INAP,1,4
MORAN C,INCX,0,2
MORAN C,INS2,1,16
MORAN C,INXN,1,0
MORAN C,KNOT,0,3
MORAN C,LNUX,0,3
MORAN C,MRCX,5,9
MORAN C,OOPM,1,8
MORAN C,RAX,5,10
MORAN C,SBAC,1,11
MORAN C,SKTV,4,11
MORAN C,SVVS,2,9
MORAN C,TWRS,2,14
MORAN C,TWW,4,5
MORAN C,VCLK,8,13
MORAN C,VGHC,1,0
MORAN C,YHOO,3,14
MORAN D,ACXT,2,6
MORAN D,ATR,1,6
MORAN D,BERY,2,6
MORAN D,BLL,1,6
MORAN D,BMS,1,6
MORAN D,CCK,1,8
MORAN D,IP,2,10
MORAN D,OI1,1,6
MORAN D,PKG,2,11
MORAN D,RKTN,1,9
MORAN D,SCDE,1,8
MORAN D,SEE,1,6
MORAN D,SLGN,1,8
MORAN D,SONO,2,7
MORAN D,UFS,1,9
MORAN F,ADBL,1,0
MORAN F,AMER,5,19
MORAN F,AMT2,2,3
MORAN F,AMZN,7,26
MORAN F,BIDZ,2,5
MORAN F,BLNI,3,8
MORAN F,CDPD,2,5
MORAN F,CLCH,1,4
MORAN F,CMLS,1,5
MORAN F,CONZ,1,8
MORAN F,CORE,1,8
MORAN F,CUD,3,17
MORAN F,CXR1,1,3
MORAN F,DFT,1,5
MORAN F,DLRN,3,6
MORAN F,EBY1,1,11
MORAN F,EMMS,0,7
MORAN F,EQIX,1,8
MORAN F,ETM,2,9
MORAN F,EXPE,2,11
MORAN F,EXPO,0,1
MORAN F,GRPN,1,0
MORAN F,GSPT,4,16
MORAN F,INAP,1,6
MORAN F,LAMR,6,24
MORAN F,OWW,4,15
MORAN F,PCLN,3,20
MORAN F,QTSN,1,6
MORAN F,RGCI,0,5
MORAN F,ROIA,0,3
MORAN F,ROXI,0,3
MORAN F,SLM1,0,3
MORAN F,TIVO,0,2
MORAN F,TRAD,2,1
MORAN F,TVZO,3,8
MORAN F,TWRS,1,2
MORAN F,VIA,1,8
MORAN F,VIAB,4,25
MORAN F,VTCI,4,10
MORAN F,XMSR,0,2
MORAN J,ARCO,1,12
MORAN J,AVND,1,9
MORAN J,BK,2,9
MORAN J,BNHI,0,16
MORAN J,BOKF,2,23
MORAN J,CBSI,0,9
MORAN J,CFBI,2,27
MORAN J,CMCA,2,23
MORAN J,COBZ,2,8
MORAN J,CPBI,1,13
MORAN J,EWBC,1,7
MORAN J,FBA1,0,10
MORAN J,FBSY,0,13
MORAN J,FIFB,2,21
MORAN J,FITB,0,11
MORAN J,FMBI,0,1
MORAN J,FRCA,0,20
MORAN J,FWZL,2,19
MORAN J,HBAN,1,10
MORAN J,HUVL,1,16
MORAN J,IBTX,2,17
MORAN J,LBAI,2,7
MORAN J,NTRS,2,15
MORAN J,OLDB,2,20
MORAN J,PARK,0,2
MORAN J,PRSP,0,22
MORAN J,PVTB,0,10
MORAN J,SNBC,1,5
MORAN J,SOCI,0,12
MORAN J,STBC,1,3
MORAN J,STBK,1,13
MORAN J,SUSQ,2,10
MORAN J,TCBI,2,27
MORAN J,TCTC,1,4
MORAN J,TSCS,2,13
MORAN J,WALN,1,23
MORAN J,WSBC,2,20
MORAN J,WSBS,0,5
MORAN J,WTFC,1,6
MORAN J,ZION,2,25
MORBELLI R,AVY,2,0
MORBELLI R,CNK,2,0
MORBELLI R,ECON,3,0
MORBELLI R,FMC2,2,0
MORBELLI R,FOE,2,0
MORBELLI R,FULL,2,0
MORBELLI R,HNM,1,0
MORBELLI R,KMGB,6,0
MORBELLI R,LZ,1,0
MORBELLI R,MTX1,2,0
MORBELLI R,RPOW,2,0
MORBELLI R,SEE,1,0
MORBELLI R,SHLM,7,1
MORBELLI R,SHW,1,0
MORBELLI R,VAL,3,0
MOREAU T,ADTN,1,2
MOREAU T,ALCX,2,5
MOREAU T,AMBL,2,6
MOREAU T,BKHM,1,1
MOREAU T,CIEN,1,3
MOREAU T,FNSR,4,4
MOREAU T,GGOX,1,6
MOREAU T,IIVI,1,2
MOREAU T,INNF,1,6
MOREAU T,INVV,4,2
MOREAU T,JNPR,2,4
MOREAU T,PWAV,2,5
MOREAU T,RSY1,2,5
MOREAU T,RUDO,4,5
MOREAU T,SIGM,1,3
MOREAU T,SONS,6,8
MOREAU T,TKLC,2,2
MOREAU T,TLAB,1,1
MOREAU T,TSRA,1,1
MOREAU T,UTEK,3,1
MOREEN G,00CB,2,9
MOREEN G,AGLT,4,14
MOREEN G,ALTM,1,7
MOREEN G,AMID,7,23
MOREEN G,APU,9,27
MOREEN G,BGHB,5,8
MOREEN G,BPL,4,38
MOREEN G,BPMP,2,9
MOREEN G,BWL,10,32
MOREEN G,CASU,2,5
MOREEN G,CEPL,1,4
MOREEN G,CHKM,10,32
MOREEN G,CNNX,3,23
MOREEN G,CPNO,5,14
MOREEN G,DEU,1,9
MOREEN G,DKLP,0,15
MOREEN G,DPM,18,58
MOREEN G,EEQ,9,32
MOREEN G,EGAS,7,37
MOREEN G,ENBL,6,22
MOREEN G,ENLC,5,25
MOREEN G,ENP,11,24
MOREEN G,EPB,9,27
MOREEN G,EPD,11,46
MOREEN G,EPE,2,5
MOREEN G,EQGP,1,1
MOREEN G,EQMZ,6,20
MOREEN G,EROC,3,7
MOREEN G,ETL,5,40
MOREEN G,FGP,3,23
MOREEN G,FMOF,1,0
MOREEN G,GAS,1,5
MOREEN G,GEL1,11,25
MOREEN G,GLP,7,27
MOREEN G,GPP,2,8
MOREEN G,GSJK,2,11
MOREEN G,HEPL,9,34
MOREEN G,HPP,16,41
MOREEN G,IPL2,1,0
MOREEN G,JPEP,3,8
MOREEN G,KED,4,22
MOREEN G,KGS,2,6
MOREEN G,KMI,10,34
MOREEN G,KMR,4,30
MOREEN G,KNOP,3,20
MOREEN G,KYNI,2,0
MOREEN G,LG,6,24
MOREEN G,LGPL,4,13
MOREEN G,LHP,12,24
MOREEN G,MEPP,3,10
MOREEN G,MGL,2,3
MOREEN G,MMLP,5,14
MOREEN G,MPLZ,4,25
MOREEN G,MWP,6,24
MOREEN G,NBLX,3,9
MOREEN G,NBP,11,38
MOREEN G,NGLS,8,34
MOREEN G,NGLZ,7,27
MOREEN G,NI,1,4
MOREEN G,NJR,5,29
MOREEN G,NRGM,2,9
MOREEN G,NRGP,2,3
MOREEN G,NRGY,9,29
MOREEN G,NWNG,2,15
MOREEN G,OGSW,5,32
MOREEN G,OILT,1,4
MOREEN G,OKE,3,34
MOREEN G,PAPG,8,24
MOREEN G,PBFX,1,5
MOREEN G,PIPE,12,54
MOREEN G,PNG,1,5
MOREEN G,PNY,3,13
MOREEN G,PSXP,4,34
MOREEN G,PVR,3,7
MOREEN G,RGNC,11,24
MOREEN G,SDO,2,8
MOREEN G,SEWI,3,16
MOREEN G,SFE,0,1
MOREEN G,SGLP,3,7
MOREEN G,SHLX,5,17
MOREEN G,SIG,3,24
MOREEN G,SJI,1,5
MOREEN G,SJM,0,1
MOREEN G,SMLP,6,25
MOREEN G,SPEP,5,28
MOREEN G,SPH,9,26
MOREEN G,SRLP,2,13
MOREEN G,STR,1,4
MOREEN G,SUSP,11,37
MOREEN G,SWX,5,27
MOREEN G,SXL,9,45
MOREEN G,TCLP,14,37
MOREEN G,TEGP,1,11
MOREEN G,TEPE,3,17
MOREEN G,TLLP,6,23
MOREEN G,TLP,9,32
MOREEN G,TOR,12,30
MOREEN G,TPP,2,4
MOREEN G,TRGG,7,68
MOREEN G,TRP2,2,0
MOREEN G,TTO,9,32
MOREEN G,TYGC,2,0
MOREEN G,TYY,2,0
MOREEN G,UCLP,7,28
MOREEN G,UDL,6,46
MOREEN G,UGI,2,16
MOREEN G,VEHQ,3,31
MOREEN G,VLPP,2,8
MOREEN G,WEG,6,55
MOREEN G,WES,9,35
MOREEN G,WGL,3,13
MOREEN G,WGPN,7,27
MOREEN G,WMB,2,20
MOREEN G,WMZ,3,7
MOREEN G,WNRL,1,7
MOREEN G,WPTN,3,7
MOREEN G,WPZ,15,27
MOREEN G,XTEX,9,24
MOREEN G,XTXI,2,4
MORELAND M,AMSC,0,2
MORELAND M,BLD1,2,2
MORELAND M,CAPT,1,1
MORELAND M,ERC1,0,1
MORELAND M,ORAT,3,3
MORELAND M,PLUG,0,2
MORELAND M,QTWW,1,1
MORELAND M,UGTH,1,2
MORENO D,ENI,5,5
MORENO D,EOC,3,4
MORENO D,SBS2,2,9
MORENO L,MLY,3,4
MORENO L,RESH,1,1
MORFORD J,BNHI,1,10
MORFORD J,CACB,1,6
MORFORD J,CATY,3,24
MORFORD J,CBBO,0,4
MORFORD J,CCOW,0,2
MORFORD J,CFBK,0,5
MORFORD J,COBZ,0,25
MORFORD J,COLB,0,26
MORFORD J,CPBI,1,22
MORFORD J,CTYN,0,24
MORFORD J,CVB,0,2
MORFORD J,EWBC,2,28
MORFORD J,FCBP,1,17
MORFORD J,FFSM,2,15
MORFORD J,FRCA,1,17
MORFORD J,HWFG,1,2
MORFORD J,NCB,1,29
MORFORD J,NOB,0,31
MORFORD J,PBLA,0,12
MORFORD J,SABB,2,5
MORFORD J,SIVB,4,43
MORFORD J,TCBK,0,5
MORFORD J,UCBH,2,11
MORFORD J,UMPQ,2,24
MORFORD J,VNBC,1,5
MORFORD J,WALN,1,34
MORFORD J,WBCC,2,6
MORFORD J,WCBN,0,5
MORFORD J,WFSL,0,15
MORFORD J,WSAM,0,21
MORFORD J,ZION,4,34
MORGAN D,NEM,1,2
MORGAN F,0074,1,5
MORGAN F,02J0,0,1
MORGAN F,035B,1,3
MORGAN F,03GT,1,0
MORGAN F,AAAF,4,34
MORGAN F,ADUS,2,8
MORGAN F,AET,2,14
MORGAN F,AHCO,1,1
MORGAN F,ALCN,0,2
MORGAN F,AMSG,2,8
MORGAN F,ATHI,3,25
MORGAN F,BHG,1,1
MORGAN F,BKD,5,30
MORGAN F,CHE,4,46
MORGAN F,CI,3,24
MORGAN F,CSU,0,3
MORGAN F,CTND,4,23
MORGAN F,CYH,4,35
MORGAN F,DGX,1,9
MORGAN F,EHTH,1,13
MORGAN F,ENIG,2,26
MORGAN F,ESC,1,4
MORGAN F,ESRX,1,16
MORGAN F,EVHC,1,9
MORGAN F,FMS,3,13
MORGAN F,FVE,0,2
MORGAN F,GOCO,1,3
MORGAN F,HCAZ,2,40
MORGAN F,HEA,1,6
MORGAN F,HMAI,1,19
MORGAN F,HUM,3,31
MORGAN F,IPCM,2,10
MORGAN F,KIND,6,28
MORGAN F,LHCG,4,30
MORGAN F,LPNT,2,28
MORGAN F,LTC1,1,3
MORGAN F,MEDH,1,5
MORGAN F,MES,2,21
MORGAN F,MHSI,2,3
MORGAN F,MPW,1,4
MORGAN F,MSRC,2,34
MORGAN F,NHLI,0,8
MORGAN F,NME,5,44
MORGAN F,OCR,3,18
MORGAN F,ODSY,2,8
MORGAN F,PIHC,2,28
MORGAN F,PMC,5,21
MORGAN F,PMRP,2,6
MORGAN F,PNTG,3,9
MORGAN F,QHC,1,7
MORGAN F,RHBC,2,5
MORGAN F,SBRA,2,8
MORGAN F,SEMH,4,32
MORGAN F,SGRY,2,17
MORGAN F,SHGR,5,12
MORGAN F,SKH,6,27
MORGAN F,SLQT,2,3
MORGAN F,SNHP,0,2
MORGAN F,SYSX,2,5
MORGAN F,TMH,2,13
MORGAN F,TRL,2,34
MORGAN F,UHSI,4,48
MORGAN F,UNIH,1,28
MORGAN F,VHS,2,6
MORGAN F,VTZ,0,1
MORGAN M,CCRT,1,1
MORGAN M,CHL,0,2
MORGAN M,CMCA,2,2
MORGAN M,CTYN,0,1
MORGAN M,GSG,1,1
MORGAN M,TCFC,0,1
MORGAN M,ZION,0,1
MORGAN P,00D4,1,4
MORGAN P,AIV,2,5
MORGAN P,AMBP,2,10
MORGAN P,AMRZ,2,6
MORGAN P,ATAA,4,12
MORGAN P,AVIV,2,1
MORGAN P,AVN,0,3
MORGAN P,BMR,8,12
MORGAN P,BRE,2,5
MORGAN P,BXP,1,3
MORGAN P,CBA,4,9
MORGAN P,CED2,1,1
MORGAN P,CORE,1,4
MORGAN P,CTREV,1,5
MORGAN P,DDR,4,12
MORGAN P,DIE,1,2
MORGAN P,DLRN,1,7
MORGAN P,DOCN,2,5
MORGAN P,EGP,2,5
MORGAN P,EQIX,0,5
MORGAN P,EQR,0,3
MORGAN P,EQY,4,12
MORGAN P,ESS,1,6
MORGAN P,EXL,1,2
MORGAN P,EXRN,1,5
MORGAN P,FPOT,2,6
MORGAN P,FRT,3,17
MORGAN P,GLI,2,2
MORGAN P,GNP,1,4
MORGAN P,GOVP,2,5
MORGAN P,HCN,2,9
MORGAN P,HCP,1,5
MORGAN P,HIW,1,2
MORGAN P,HPON,2,8
MORGAN P,HPPP,1,3
MORGAN P,KIM,4,18
MORGAN P,KRC1,1,5
MORGAN P,LTC1,2,7
MORGAN P,MAA,1,5
MORGAN P,MACC,5,20
MORGAN P,NAQ,2,9
MORGAN P,PDMM,3,3
MORGAN P,QTSN,1,3
MORGAN P,REG,2,9
MORGAN P,RSPE,4,5
MORGAN P,SBRA,2,5
MORGAN P,SEQ,1,4
MORGAN P,SIND,0,2
MORGAN P,SIRZ,3,1
MORGAN P,SNHP,1,3
MORGAN P,SPPG,3,19
MORGAN P,SRCA,1,0
MORGAN P,TCO,2,8
MORGAN P,TNO,1,1
MORGAN P,UDRT,2,6
MORGAN P,VNO,1,6
MORGAN R,DRYS,1,0
MORGAN S,0042,5,16
MORGAN S,01VE,3,14
MORGAN S,02M4,1,14
MORGAN S,CHEX,0,16
MORGAN S,FSLR,3,11
MORGAN S,GLNG,0,14
MORGAN S,MPET,4,17
MORGAN S,NFE,0,9
MORGAN S,NVIG,1,9
MORGAN S,SPWR,1,12
MORI A,AKRO,1,1
MORI A,ETNB,0,1
MORI A,SGBS,0,2
MORI D,PCU,4,5
MORIARTY P,ACDI,0,4
MORIARTY P,ACRD,2,3
MORIARTY P,ARNA,0,2
MORIARTY P,ARQL,0,1
MORIARTY P,CGTK,0,4
MORIARTY P,IRAC,0,4
MORIARTY P,MEMY,0,2
MORIARTY P,NRM2,0,1
MORIARTY P,SGEN,0,1
MORIN M,ADDY,3,3
MORIN M,AMXL,9,31
MORIN M,ATTO,1,5
MORIN M,BAW,2,4
MORIN M,BCMP,2,3
MORIN M,BRP,6,13
MORIN M,CCRN,4,4
MORIN M,CTAS,1,3
MORIN M,ECON,2,1
MORIN M,FTIC,2,3
MORIN M,GKSR,2,5
MORIN M,HSII,2,4
MORIN M,IMTN,3,3
MORIN M,KELY,2,3
MORIN M,KFY,2,5
MORIN M,LBOR,2,3
MORIN M,LMII/3,7,9
MORIN M,MELL,4,14
MORIN M,METZ,2,2
MORIN M,MPAR,4,3
MORIN M,NIHD,3,13
MORIN M,RECN,2,4
MORIN M,RMGK,1,3
MORIN M,TBE,2,8
MORIN M,TECO,6,20
MORIN M,TIL,2,3
MORIN M,TMX,1,6
MORIN M,TND,3,8
MORIN M,TSPM,9,34
MORIN M,TSU,6,41
MORIN M,TV1,4,26
MORKEDAL F,0042,4,7
MORKEDAL F,00I2,3,8
MORKEDAL F,01EE,1,4
MORKEDAL F,025V,2,4
MORKEDAL F,02EJ,0,2
MORKEDAL F,02H5,1,4
MORKEDAL F,03CE,0,1
MORKEDAL F,ASCC,1,2
MORKEDAL F,BATL,4,7
MORKEDAL F,CPLZ,7,11
MORKEDAL F,CREM,1,5
MORKEDAL F,DAC,0,2
MORKEDAL F,DCIX,3,2
MORKEDAL F,DHT,5,27
MORKEDAL F,DRYS,1,8
MORKEDAL F,DSXX,3,18
MORKEDAL F,EGBI,3,14
MORKEDAL F,GLNG,3,11
MORKEDAL F,GLOP,1,2
MORKEDAL F,GMR,1,2
MORKEDAL F,GSAS,3,7
MORKEDAL F,GSL,1,5
MORKEDAL F,GSTL,4,14
MORKEDAL F,HMLP,1,2
MORKEDAL F,ISHU,6,10
MORKEDAL F,LOFS,1,1
MORKEDAL F,NAT,7,18
MORKEDAL F,NMM,2,4
MORKEDAL F,NNA,3,12
MORKEDAL F,NVIG,1,1
MORKEDAL F,OSG,2,8
MORKEDAL F,SAGQ,6,15
MORKEDAL F,SATL,2,13
MORKEDAL F,SEAT,4,11
MORKEDAL F,SFLI,9,19
MORKEDAL F,SOIE,1,1
MORKEDAL F,STNG,5,30
MORKEDAL F,TKAY,3,4
MORKEDAL F,TNK,5,6
MORKEDAL F,TNP2,1,1
MORKEDAL F,VLCC,15,15
MOROSI M,0033,2,2
MOROSI M,006K,1,4
MOROSI M,0079,3,5
MOROSI M,00TR,3,3
MOROSI M,AZPN,3,4
MOROSI M,CAFD,5,4
MOROSI M,ENPH,3,8
MOROSI M,FLTX,1,4
MOROSI M,FSLR,2,6
MOROSI M,GEPI,2,3
MOROSI M,HASI,2,2
MOROSI M,MANH,1,3
MOROSI M,NYLD,4,4
MOROSI M,O,1,1
MOROSI M,ORAT,1,1
MOROSI M,QADA,1,4
MOROSI M,QADI,1,3
MOROSI M,SCTY,4,8
MOROSI M,SEDG,3,7
MOROSI M,SPWR,2,4
MOROSI M,SSNI,1,1
MOROSI M,TERP,5,8
MOROSI M,TGLS,1,2
MOROSI M,VSLR,2,4
MOROSI M,WFR,4,5
MOROSI M,ZBRA,2,4
MOROZOV A,BDX,3,1
MOROZOV A,COV,6,2
MOROZOV A,EGG,4,0
MOROZOV A,MHG2,2,0
MOROZOV A,MTD,6,1
MOROZOV A,TMO,7,1
MOROZOV A,WAT,4,1
MORRIS B,BSIC,1,2
MORRIS B,TMNC,1,3
MORRIS C,AMNB,3,3
MORRIS C,CAFC,3,0
MORRIS C,CBKN,2,2
MORRIS C,CFNL,3,4
MORRIS C,CVBK,2,0
MORRIS C,FCCO,2,1
MORRIS C,FFCH,2,4
MORRIS C,FNC,3,1
MORRIS C,FUTD,1,1
MORRIS C,MBRG,1,10
MORRIS C,MO1I,2,11
MORRIS C,NKSH,1,3
MORRIS C,PEBK,3,1
MORRIS C,PSTT,1,4
MORRIS C,SH0O,1,4
MORRIS C,UBSH,2,0
MORRIS D,AMCC,2,5
MORRIS D,ATHR,2,10
MORRIS D,BRCM,2,1
MORRIS D,CAVM,1,0
MORRIS D,CNXT,2,1
MORRIS D,DRAM,0,1
MORRIS D,FNSR,0,1
MORRIS D,LMII,4,47
MORRIS D,LMII/3,1,7
MORRIS D,LMII/4,1,0
MORRIS D,MNDD,1,4
MORRIS D,MRVL,2,11
MORRIS D,MTUN,1,0
MORRIS D,NETI,1,10
MORRIS D,SERA,1,0
MORRIS D,SIMO,1,0
MORRIS D,SMDO,1,1
MORRIS D,SPTH,0,2
MORRIS E,ADM,3,16
MORRIS E,BDSB,1,4
MORRIS E,BG3,2,18
MORRIS E,HANS,1,7
MORRIS E,LPSN,1,1
MORRIS E,MCCR,1,3
MORRIS E,NOSH,3,10
MORRIS E,SJM,1,3
MORRIS E,THSW,6,14
MORRIS J,00DB,2,7
MORRIS J,01LF,3,0
MORRIS J,02KV,0,3
MORRIS J,AEOS,13,35
MORRIS J,ANF,11,51
MORRIS J,AROP,5,24
MORRIS J,BURL,5,20
MORRIS J,CATI,3,6
MORRIS J,COH2,3,13
MORRIS J,COL1,2,4
MORRIS J,DLTH,7,15
MORRIS J,EXPR,3,26
MORRIS J,GPS,5,32
MORRIS J,GRFS,1,2
MORRIS J,GYMB,1,5
MORRIS J,HOTT,1,13
MORRIS J,JCGX,4,10
MORRIS J,JRSH,0,2
MORRIS J,KORS,2,17
MORRIS J,LIZC,2,8
MORRIS J,LTD,10,46
MORRIS J,LULU,5,57
MORRIS J,PLCE,7,48
MORRIS J,PSUN,4,22
MORRIS J,PVH,2,8
MORRIS J,ROST,5,45
MORRIS J,RVLV,0,4
MORRIS J,SFIX,1,4
MORRIS J,TOO,2,4
MORRIS J,URBN,9,30
MORRIS J,XELB,2,3
MORRIS J,ZUMZ,5,46
MORRIS J,ZY,5,35
MORRIS K,00CB,1,3
MORRIS M,008J,1,6
MORRIS M,01FQ,6,26
MORRIS M,020K,7,0
MORRIS M,02GR,2,15
MORRIS M,02WP,3,17
MORRIS M,AMCV,4,55
MORRIS M,AMER,6,36
MORRIS M,ATUS,3,4
MORRIS M,CCMM,5,9
MORRIS M,CMCS,2,9
MORRIS M,CMCS/2,1,2
MORRIS M,CSSE,2,3
MORRIS M,CVC,0,2
MORRIS M,DCHA,11,50
MORRIS M,DCHA/2,7,17
MORRIS M,DIS,14,59
MORRIS M,DISH,2,8
MORRIS M,FBK,2,30
MORRIS M,GM12,2,2
MORRIS M,GOOG,1,23
MORRIS M,GOOG/1,2,13
MORRIS M,HMTV,1,4
MORRIS M,MSG,1,12
MORRIS M,MSGN,7,21
MORRIS M,NFLX,1,39
MORRIS M,NFXAV,4,20
MORRIS M,NWS,2,38
MORRIS M,NWSV,2,9
MORRIS M,ROKU,6,19
MORRIS M,SNIW,4,23
MORRIS M,TTD,1,9
MORRIS M,TWCA,1,2
MORRIS M,TWEE,2,18
MORRIS M,VIA,2,68
MORRIS M,VIA/2,1,16
MORRIS M,VIAB,8,41
MORRIS M,VZIO,1,6
MORRIS R,APA,0,1
MORRIS R,BPO2,0,1
MORRIS R,EOG,1,0
MORRIS R,OXY,0,1
MORRIS R,PCP1,0,1
MORRISH T,001K,2,21
MORRISH T,00QV,1,24
MORRISH T,BECN,2,18
MORRISH T,BLDR,5,17
MORRISH T,FBM,3,16
MORRISH T,STCK,3,17
MORRISON B,DOOO,2,0
MORRISON B,GIL,14,51
MORRISON B,MG1,12,63
MORRISON C,ATRM,0,2
MORRISON C,CPCI,1,2
MORRISON C,CYBE,2,3
MORRISON C,DTLK,1,3
MORRISON C,FSII,1,2
MORRISON C,GSES,2,2
MORRISON C,HEII,1,2
MORRISON C,HFPT,0,1
MORRISON C,LACO,0,5
MORRISON C,LCBM,1,0
MORRISON C,MAHT,1,0
MORRISON C,PMIS,1,3
MORRISON C,RMTR,1,2
MORRISON C,SSYS,1,2
MORRISON C,TANT,2,3
MORRISON C,XATA,1,3
MORRISON D,AREX,2,8
MORRISON D,CLNP,2,9
MORRISON D,CLRS,0,4
MORRISON D,CWEI,8,16
MORRISON D,CXO,1,8
MORRISON D,FLUG,3,11
MORRISON D,GPOR,0,2
MORRISON D,LOMK,0,3
MORRISON D,MSR,0,1
MORRISON D,PDP,1,6
MORRISON D,RAME,3,5
MORRISON D,REXX,0,3
MORRISON D,SDS,3,6
MORRISON D,SFY,4,5
MORRISON J,CNVE,1,0
MORRISON J,PCP1,5,11
MORRISON J,PD2,3,0
MORRISON J,SFBS,0,1
MORRISON W,CNWK,1,2
MORRISON W,DGIT,1,7
MORRISON W,EHTH,4,5
MORRISON W,FMCN,3,4
MORRISON W,GOOG,4,12
MORRISON W,HOME,1,6
MORRISON W,ILIF,1,6
MORRISON W,JOBS,1,1
MORRISON W,KNOT,4,5
MORRISON W,LNUX,2,4
MORRISON W,MRCX,3,5
MORRISON W,OOPM,2,4
MORRISON W,SCOR,3,6
MORRISON W,TMPW,2,5
MORRISON W,TSCM,4,6
MORRISON W,VCLK,3,8
MORRISON W,VPRT,3,7
MORRISON W,WBMD,7,11
MORRISON W,WSPI,1,2
MORRISON W,YHOO,5,10
MORRISSEY D,TRI1,1,0
MORRISSEY Z,00WY,1,0
MORRISSEY Z,020K,1,0
MORRISSEY Z,02ND,1,4
MORRISSEY Z,DUOL,1,0
MORRISSEY Z,GDDY,0,2
MORRISSEY Z,WIXX,0,1
MORROW S,THIT,0,1
MORTON M,00AO,2,6
MORTON M,00QG,2,5
MORTON M,036U,2,7
MORTON M,AMZN,1,8
MORTON M,CHWY,1,3
MORTON M,EBY1,1,3
MORTON M,ETSY,1,7
MORTON M,LYFT,2,5
MORTON M,UBER,1,6
MORTON N,MG1,1,12
MORTON P,HBMF,4,0
MORTON P,HMSY,0,1
MORTON P,LMOS,0,0
MORTON P,NCQZ,1,0
MOSBY M,BK,15,50
MOSBY M,CCC2,11,39
MOSBY M,CFG,1,6
MOSBY M,CHL,10,44
MOSBY M,CMCA,3,8
MOSBY M,COF,4,6
MOSBY M,DWD,11,37
MOSBY M,FABC,14,49
MOSBY M,FEMP,13,44
MOSBY M,FITB,13,47
MOSBY M,FNAC,11,37
MOSBY M,FTEN,16,43
MOSBY M,GSG,14,34
MOSBY M,HBAN,7,32
MOSBY M,MRIS,4,6
MOSBY M,NCB,21,50
MOSBY M,NOB,13,43
MOSBY M,NTRS,15,53
MOSBY M,PNCF,12,47
MOSBY M,SNAT,13,37
MOSBY M,SOCI,12,35
MOSBY M,STBK,14,61
MOSBY M,STI,11,46
MOSBY M,ZION,15,48
MOSCA R,CHEX,1,11
MOSCA R,DTMWI,4,12
MOSCARDINI C,VTRU,1,0
MOSCARDINI/PE,VTRU,1,0
MOSCHOPOULOS T,ABST,1,4
MOSCHOPOULOS T,CLS2,3,46
MOSCHOPOULOS T,DSG1,2,44
MOSCHOPOULOS T,EXFO,2,27
MOSCHOPOULOS T,GIB,1,0
MOSCHOPOULOS T,INF1,3,0
MOSCHOPOULOS T,MAXR,2,12
MOSCHOPOULOS T,OTEX,3,69
MOSCHOPOULOS T,SW1,0,24
MOSESMANN H,03VA,1,3
MOSESMANN H,04SO,1,2
MOSESMANN H,04SY,0,1
MOSESMANN H,AAOI,0,2
MOSESMANN H,ALTR,1,23
MOSESMANN H,AMCC,2,9
MOSESMANN H,AMD,4,36
MOSESMANN H,AOVG,1,21
MOSESMANN H,ARMY,3,11
MOSESMANN H,ATML,5,22
MOSESMANN H,CAVM,3,28
MOSESMANN H,DRAM,3,45
MOSESMANN H,INTC,4,20
MOSESMANN H,IPHI,3,9
MOSESMANN H,LITEV,1,4
MOSESMANN H,LLSI,2,21
MOSESMANN H,LSCC,1,16
MOSESMANN H,MCHP,1,21
MOSESMANN H,MLNX,1,0
MOSESMANN H,MPWR,0,14
MOSESMANN H,MRVL,2,23
MOSESMANN H,NETI,2,3
MOSESMANN H,NPTN,1,1
MOSESMANN H,NVDA,2,56
MOSESMANN H,OVTI,5,17
MOSESMANN H,PSEM,4,18
MOSESMANN H,SMIC,1,5
MOSESMANN H,SNDK,4,21
MOSESMANN H,TXN,1,18
MOSESMANN H,XLNX,6,42
MOSHIRI F,SOHM,1,0
MOSKOW R,00VV,0,5
MOSKOW R,0260,0,6
MOSKOW R,030E,2,7
MOSKOW R,ADM,8,48
MOSKOW R,APFH,2,3
MOSKOW R,BETR,4,10
MOSKOW R,BG3,6,44
MOSKOW R,BGS,10,45
MOSKOW R,BNNY,5,8
MOSKOW R,BYND,4,17
MOSKOW R,CAG,6,58
MOSKOW R,CCS1,0,8
MOSKOW R,CHX,3,4
MOSKOW R,CPB,9,58
MOSKOW R,CPOW,4,34
MOSKOW R,DH,0,2
MOSKOW R,DLM,2,7
MOSKOW R,DMDN,1,2
MOSKOW R,FRPT,5,34
